N_B,D_B,u,Q,z,z0,u_max,t,tn,td,reducible_loss,loss,C_train,C_att,C_quality,c,M,kkt_log_residual,bracket_expansions,logN_margin,C,L_ctx,cost,recipe,s_Q,keep,mapping,state,near_optimal_states,near_optimal_t_min,near_optimal_t_max,candidate_count,grid,share_train,share_att,share_quality,budget_relative_error,baseline_loss,baseline_N_B,baseline_D_B,loss_gain,reducible_gain_fraction
19.326213740093664,1605.8285693222247,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.1293283470432583,0.1571327868329962,0.2740664896296184,1.9639042597874719,1.8620751696402077e+23,8.135530554502711e+23,2.3942758570849282e+20,1.4909909456247158e+17,-0.11351211284161974,2.6645352591003757e-15,0,0.9997218254519478,1e+24,131072,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18620751696402077,0.8135530554502711,0.0002394275857084928,4.02653184e-16,1.9762883719785738,19.320838426993262,1606.6600108223258,0.012384112191101915,0.043232976689127914
19.331414708080437,1605.024724629155,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.12931651626996143,0.15715480951174818,0.2740762405501462,1.9639140107079998,1.861643914111728e+23,8.133646370348413e+23,4.7097155398603086e+20,2.934357002474526e+17,-0.11341222640652095,4.884981308350689e-15,0,0.9994527469685055,1e+24,131072,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.1861643914111728,0.8133646370348414,0.00047097155398603086,1.3421772800000001e-16,1.9762883719785738,19.320838426993262,1606.6600108223258,0.012374361270574008,0.04319893619325945
19.32801105054614,1605.5507128917832,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.1293242581733917,0.15714039758175835,0.27406985912331805,1.9639076292811715,1.8619261152590772e+23,8.134879325974593e+23,3.19455876632889e+20,1.9896965824113514e+17,-0.11350894842679217,5.329070518200751e-15,0,0.9996288311951229,1e+24,131072,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18619261152590771,0.8134879325974593,0.000319455876632889,1.3421772800000001e-16,1.9762883719785738,19.320838426993262,1606.6600108223258,0.012380742697402303,0.04322121377545885
0.26573820733975895,5.01561038260634,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5554463750894231,0.7897734087950921,1.2492734380708843,2.939111208228738,7.997035870730948e+18,5.45930982108566e+17,1.4570331471604864e+18,2.904996672415662e+17,-0.2941364409532635,1.5104584250025255e-13,0,0.8170604438036417,1e+19,2048,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7997035870730947,0.0545930982108566,0.14570331471604864,0.0,2.998925629084324,0.2213116933514807,7.04960382676961,0.05981442085558619,0.04569167794790929
0.2975643531895888,4.063570662362367,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.534490149870545,0.8377012244895928,1.274321309033964,2.9641590791918175,7.25504265471628e+18,4.9527757856196474e+17,2.2496797667217551e+18,5.5362142156373824e+17,-0.17782385038404108,9.914291609902648e-14,0,0.7039415701904173,1e+19,2048,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7255042654716279,0.049527757856196473,0.22496797667217552,0.0,2.998925629084324,0.2213116933514807,7.04960382676961,0.03476654989250649,0.026557843047308786
0.2699250715536404,4.8718097066031145,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5525020573895459,0.796229973125777,1.2525351775103326,2.9423729476681864,7.890141501903395e+18,5.386336598632717e+17,1.5712248382333353e+18,3.225135899917727e+17,-0.36163241413804553,7.743805596760467e-14,0,0.8014276773057936,1e+19,2048,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7890141501903395,0.05386336598632717,0.15712248382333352,2.048e-16,2.998925629084324,0.2213116933514807,7.04960382676961,0.05655268141613767,0.04320006562624044
0.25715405990533935,4.892165344217909,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5616820412510811,0.7953012954349805,1.2601979681947872,2.950035738352641,7.548241079963023e+18,1.0305865154509514e+18,1.4211724045860247e+18,2.904996672415662e+17,-0.30306134149363356,1.705857677336553e-13,0,0.8219266649172763,1e+19,4096,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7548241079963023,0.10305865154509514,0.14211724045860247,0.0,3.0114336635830927,0.21520735927894521,6.814114917167469,0.06139792523045173,0.04645741223614428
0.2873437357917411,3.9791875365695004,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5408793518257247,0.842635835211871,1.2848374630224135,2.974675233180267,6.860367673042894e+18,9.366688662927898e+17,2.2029634606643164e+18,5.5362142156373824e+17,-0.18781163314597743,3.6637359812630166e-15,0,0.7109228403039878,1e+19,4096,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.6860367673042894,0.09366688662927898,0.22029634606643164,0.0,3.0114336635830927,0.21520735927894521,6.814114917167469,0.03675843040282567,0.027813668751313223
0.2611209410263859,4.754773708437043,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5587663028013815,0.8016675717178373,1.2634024001498199,2.9532401703076734,7.449425910687596e+18,1.0170949510058798e+18,1.5334791383065252e+18,3.225135899917727e+17,-0.36928314872846013,1.0225154056797692e-13,0,0.8066183495183721,1e+19,4096,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7449425910687596,0.10170949510058798,0.15334791383065252,0.0,3.0114336635830927,0.21520735927894521,6.814114917167469,0.05819349327541934,0.044032743719108
0.24221034893804272,4.671589158785055,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5732319571985658,0.8056376444982354,1.2805232190304114,2.970360989188265,6.789043441467034e+18,1.8538614624165983e+18,1.3570950961163668e+18,2.904996672415662e+17,-0.31942829116889604,1.915134717478395e-13,0,0.8305713789308133,1e+19,8192,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.6789043441467033,0.18538614624165983,0.1357095096116367,2.048e-16,3.0346514285532704,0.2044611410334612,6.403048959103759,0.06429043936500545,0.04780620643139116
0.26960850131742614,3.827020219889716,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5527225339824683,0.8518821649657871,1.3044227883108857,2.9942605584687394,6.190783115975718e+18,1.6904965095357693e+18,2.1187203744885146e+18,5.5362142156373824e+17,-0.20617134822351046,2.836619827917275e-14,0,0.7234070264131034,1e+19,8192,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.6190783115975718,0.16904965095357694,0.21187203744885147,2.048e-16,3.0346514285532704,0.2044611410334612,6.403048959103759,0.040390870084531016,0.030034547784653216
0.24580259898143236,4.545346775176009,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.5703699066152514,0.8118388028695871,1.2836241685677465,2.9734619387256,6.703548303660812e+18,1.8305155901196457e+18,1.4659361062195415e+18,3.225135899917727e+17,-0.38335723858467186,1.4249712521063884e-13,0,0.8158491673930064,1e+19,8192,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.6703548303660812,0.18305155901196457,0.14659361062195414,0.0,3.0346514285532704,0.2044611410334612,6.403048959103759,0.061189489827670585,0.04550034827924016
0.18707871860724948,3.789298240125485,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.6258438430568997,0.8542472994855188,1.374525242977669,3.0643630131355226,4.2533823551002875e+18,4.645827767064207e+18,1.1007898778355058e+18,2.904996672415662e+17,-0.3914127900746097,9.459100169806334e-14,0,0.8645204273009632,1e+19,32768,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.42533823551002875,0.46458277670642073,0.11007898778355057,0.0,3.141230674780817,0.16337528406908372,4.875794103672979,0.07686766164529457,0.052961304551273736
0.20489667117185684,3.1991684488092065,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.6067824126440734,0.895698359670324,1.395317956627482,3.0851557267853353,3.932993794074236e+18,4.295878021474152e+18,1.7711281844516122e+18,5.5362142156373824e+17,-0.2874846769139847,1.099120794378905e-14,0,0.7735441016958937,1e+19,32768,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.3932993794074236,0.4295878021474152,0.17711281844516122,0.0,3.141230674780817,0.16337528406908372,4.875794103672979,0.05607494799548185,0.038635263970818796
0.1893926207789629,3.7036038515226015,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.6232336802073187,0.8597340736510312,1.377196683103438,3.067034453261291,4.208611438601559e+18,4.5969259873365294e+18,1.1944625740619105e+18,3.225135899917727e+17,-0.44593607485012243,1.1390888232654106e-13,0,0.8522276917451277,1e+19,32768,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4208611438601559,0.4596925987336529,0.11944625740619105,2.048e-16,3.141230674780817,0.16337528406908372,4.875794103672979,0.07419622151952598,0.05112070017925306
0.11641896482082253,2.474716583151483,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.7353654201097505,0.9624386307521381,1.5767100136352086,3.266547783793062,1.7286236570125117e+18,7.552471999064799e+18,7.189043439226916e+17,2.904996672415662e+17,-0.5294703111054361,1.4577228313328305e-13,0,0.9133313609432512,1e+19,131072,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.17286236570125119,0.7552471999064799,0.07189043439226916,4.096e-16,3.3671545656485984,0.10675396678354974,2.907809368728097,0.10060678185553629,0.05998078724663388
0.1241114201752616,2.19693484036702,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.719541230747594,0.9950520711338043,1.5923017894885279,3.2821395596463816,1.6359882184227748e+18,7.147741592170332e+18,1.216270189406894e+18,5.5362142156373824e+17,-0.44476559222676837,1.3644640972643174e-13,0,0.8493470990318746,1e+19,131072,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.16359882184227748,0.7147741592170332,0.1216270189406894,0.0,3.3671545656485984,0.10675396678354974,2.907809368728097,0.08501500600221679,0.05068512175563313
0.11740074026455521,2.4363456002264403,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.733268860211411,0.9666573505440561,1.5786808127701508,3.2685185829280043,1.7161726620412572e+18,7.498072771969056e+18,7.857545659896895e+17,3.225135899917727e+17,-0.5690425274317729,1.951494521534869e-13,0,0.9049335981188351,1e+19,131072,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.17161726620412573,0.7498072771969055,0.07857545659896895,2.048e-16,3.3671545656485984,0.10675396678354974,2.907809368728097,0.09863598272059404,0.05880581592324376
5.059283524129382,305.63763897651023,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.20397872921022664,0.24999262198805725,0.42159233568471854,2.111430105842572,9.277844827365975e+21,6.333675402148507e+20,8.878763241917417e+19,2.904996672415662e+17,-0.17545310419578852,3.774758283725532e-15,0,0.9896395444024904,1e+22,2048,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9277844827365975,0.06333675402148506,0.008878763241917416,0.0,2.1431835539034494,5.0071376358424855,311.58715294570754,0.03175344806087743,0.07004244706662258
5.105674862603032,300.49020450667734,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.20334670197993185,0.2511839137878579,0.42211171131382225,2.111949481471676,9.205231701649121e+21,6.284104841659133e+20,1.6635781418496514e+20,5.5362142156373824e+17,-0.17216809389128793,4.218847493575595e-15,0,0.9805117823786005,1e+22,2048,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9205231701649121,0.06284104841659134,0.016635781418496514,0.0,2.1431835539034494,5.0071376358424855,311.58715294570754,0.031234072431773452,0.06889679699613431
5.064969698444248,304.99945930953345,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.2039008449915847,0.25013891897280505,0.4216558689842914,2.111493639142145,9.268878116667997e+21,6.327554127645353e+20,9.836647056746722e+19,3.225135899917727e+17,-0.17668964355184522,4.440892098500626e-16,0,0.9885162665097433,1e+22,2048,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9268878116667997,0.06327554127645353,0.009836647056746722,2.097152e-16,2.1431835539034494,5.0071376358424855,311.58715294570754,0.03168991476130456,0.069902303931182
4.918057432317608,295.6155754375489,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.205951588538542,0.2523363990136233,0.4256010926204388,2.1154388627782925,8.723126267336903e+21,1.1909975063670652e+21,8.587622629603207e+19,2.904996672415662e+17,-0.17727491061659356,2.220446049250313e-16,0,0.9899807400157898,1e+22,4096,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8723126267336903,0.11909975063670651,0.008587622629603206,0.0,2.147515168977484,4.869028164926255,301.17872139461934,0.03207630619919133,0.07008496876165955
4.961701300699798,290.7952689348462,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.20533388077132372,0.25350021185088095,0.42610824733713937,2.115946017494993,8.657035584668245e+21,1.1819739251600376e+21,1.6099049017171912e+20,5.5362142156373824e+17,-0.17406476041481292,2.220446049250313e-16,0,0.9811456756263377,1e+22,4096,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8657035584668245,0.11819739251600377,0.016099049017171914,2.097152e-16,2.147515168977484,4.869028164926255,301.17872139461934,0.03156915148249073,0.06897686353730607
4.923405600442181,295.0183114073285,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.20587549975651961,0.2524792792561522,0.42566312025228037,2.115500890410134,8.714968839695019e+21,1.1898837455796932e+21,9.514741472528825e+19,3.225135899917727e+17,-0.17848195413509,3.774758283725532e-15,0,0.9888938754646064,1e+22,4096,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8714968839695019,0.11898837455796933,0.009514741472528825,2.097152e-16,2.147515168977484,4.869028164926255,301.17872139461934,0.03201427856734984,0.06994944179003824
4.669692176841987,278.09081231643586,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.20961223789480715,0.2566896957430756,0.4330434526711578,2.1228812228290113,7.791590944354163e+21,2.1276237672049767e+21,8.078528844086146e+19,2.904996672415662e+17,-0.18064785651512427,4.884981308350689e-15,0,0.9905771201736779,1e+22,8192,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7791590944354163,0.21276237672049766,0.008078528844086146,0.0,2.155555634547043,4.625896891539429,283.0099172045741,0.03267441171803176,0.0701592406400081
4.708716450147478,273.81745586098833,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.20901999364611235,0.2578047142800741,0.4335289406488906,2.123366710806744,7.735972552501001e+21,2.1124362383362732e+21,1.515912091627265e+20,5.5362142156373824e+17,-0.1775707638583499,6.661338147750939e-16,0,0.9822549196619963,1e+22,8192,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7735972552501001,0.21124362383362733,0.015159120916272651,0.0,2.155555634547043,4.625896891539429,283.0099172045741,0.032188923740299025,0.06911678980259063
4.674472295545049,277.5618749450403,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.20953933753983414,0.25682651471412954,0.4331028123610945,2.122940582518948,7.784731768380781e+21,2.1257507548858454e+21,8.95174767333724e+19,3.225135899917727e+17,-0.18180266212647947,3.3306690738754696e-15,0,0.9895539962476885,1e+22,8192,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7784731768380782,0.21257507548858454,0.00895174767333724,0.0,2.155555634547043,4.625896891539429,283.0099172045741,0.032615052028095004,0.07003178216251432
3.7230397071526173,212.63904842306997,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.2263956090939455,0.2767120784812632,0.4672240760257289,2.1570618461835824,4.749981723421426e+21,5.188246703769109e+21,6.177157280946511e+19,2.904996672415662e+17,-0.1960054528855026,3.1086244689504383e-15,0,0.9928017871276795,1e+22,32768,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.47499817234214264,0.5188246703769109,0.006177157280946511,2.097152e-16,2.1924647324220055,3.696336697083492,215.50640865007304,0.035402886238423026,0.0704357085798698
3.746924301884305,210.12371725335362,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.22590392391773806,0.27763523708570853,0.46762477507846983,2.1574625452363234,4.723905975473143e+21,5.159765033476798e+21,1.1632899105005863e+20,5.5362142156373824e+17,-0.19345308240344314,6.661338147750939e-16,0,0.9864069300446072,1e+22,32768,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4723905975473143,0.5159765033476797,0.011632899105005864,0.0,2.1924647324220055,3.696336697083492,215.50640865007304,0.03500218718568204,0.06963849895359762
3.7259608364901142,212.32894135582478,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.22633524854287534,0.27682513446330137,0.46727301301208957,2.157110783169943,4.746775919671256e+21,5.184745111192924e+21,6.847896913581962e+19,3.225135899917727e+17,-0.19695650176542065,1.1102230246251565e-15,0,0.9920174860741029,1e+22,32768,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4746775919671256,0.5184745111192923,0.006847896913581962,0.0,2.1924647324220055,3.696336697083492,215.50640865007304,0.03535394925206248,0.0703383461420487
2.425723342629897,127.49618124971178,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.26189334579048534,0.3193045184343075,0.539744555304499,2.229582325462353,1.8556227777215883e+21,8.1073396240508e+21,3.703759822761169e+19,2.904996672415662e+17,-0.22807660595504592,2.220446049250313e-16,0,0.9956893820797486,1e+22,131072,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18556227777215883,0.81073396240508,0.0037037598227611687,0.0,2.2707036700715384,2.4152894804725173,128.52297303152443,0.041121344609185595,0.07079318068989132
2.4351026158290816,126.58389502316277,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.2615499542942389,0.31994694747884983,0.5400222643231645,2.229860034481018,1.8494686433564253e+21,8.080451800733778e+21,7.007955590979838e+19,5.5362142156373824e+17,-0.22629608287239186,4.440892098500626e-15,0,0.9918302499405935,1e+22,131072,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18494686433564253,0.8080451800733779,0.007007955590979838,2.097152e-16,2.2707036700715384,2.4152894804725173,128.52297303152443,0.0408436355905204,0.07031508579964783
2.426868101763678,127.38429424244704,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.26185133892034884,0.31938299188422603,0.539778420944928,2.2296161911027816,1.8548692821760396e+21,8.104047551779262e+21,4.108316604469989e+19,3.225135899917727e+17,-0.22873386001956797,4.440892098500626e-16,0,0.9952175685474803,1e+22,131072,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18548692821760396,0.8104047551779262,0.0041083166044699896,2.097152e-16,2.2707036700715384,2.4152894804725173,128.52297303152443,0.04108747896875675,0.07073487869551708
40.10662493603301,3885.6390698906857,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10090083799898485,0.12270276893686902,0.20765532156772518,1.8974930917255788,9.350392128774114e+23,6.383201026576461e+22,1.128776856824073e+21,2.904996672415662e+17,-0.0884062441807212,1.9539925233402755e-14,0,0.9986879676862572,1e+24,2048,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9350392128774114,0.06383201026576461,0.001128776856824073,0.0,1.91340257677864,40.05403825337882,3895.137240569872,0.015909485053061223,0.07116274378573002
40.15414528028532,3877.0865698140597,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10086022416821402,0.12277846765437933,0.20768790406287316,1.8975256742207267,9.34086584331341e+23,6.376697749035287e+22,2.1464381783061373e+21,5.5362142156373824e+17,-0.08819590857208427,1.687538997430238e-13,0,0.9975038188255616,1e+24,2048,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.934086584331341,0.06376697749035287,0.0021464381783061373,0.0,1.91340257677864,40.05403825337882,3895.137240569872,0.015876902557913297,0.07101700306902031
40.112412307182964,3884.5959343052973,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10089588830549447,0.12271199037156741,0.20765928863161276,1.8974970587894662,9.349230825819643e+23,6.382408243759543e+22,1.2528349804402458e+21,3.225135899917727e+17,-0.08848312575344122,2.842170943040401e-14,0,0.9985436784661696,1e+24,2048,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9349230825819643,0.06382408243759544,0.001252834980440246,0.0,1.91340257677864,40.05403825337882,3895.137240569872,0.015905517989173834,0.07114499920442696
38.99867700551778,3756.1467759250813,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10186643751824792,0.1238723432598331,0.20963820644550746,1.899475976603361,8.789085293977152e+23,1.2000031121376805e+23,1.0911593885167178e+21,2.904996672415662e+17,-0.08926013025306631,1.9539925233402755e-14,0,0.9987317161788263,1e+24,4096,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8789085293977152,0.12000031121376806,0.001091159388516718,0.0,1.9155386872733293,38.94924696670958,3765.0218973431524,0.016062710669968228,0.07116812317492797
39.043348269933475,3748.1537258559347,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.1018267972430917,0.12394622336698695,0.20967000415852885,1.8995077743163824,8.78042827727052e+23,1.1988211407900018e+23,2.0750581939477846e+21,5.5362142156373824e+17,-0.08905484019345586,1.9628743075372768e-13,0,0.9975869158193595,1e+24,4096,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.878042827727052,0.11988211407900018,0.0020750581939477848,0.0,1.9155386872733293,38.94924696670958,3765.0218973431524,0.01603091295694692,0.07102723888687201
39.004117220712914,3755.1719550345097,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10186160674074742,0.12388134279277951,0.20964207786898098,1.8994798480268344,8.788030027085982e+23,1.1998590330314728e+23,1.2110939882546033e+21,3.225135899917727e+17,-0.08933515674393638,2.7533531010703882e-14,0,0.9985922284782145,1e+24,4096,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8788030027085982,0.11998590330314728,0.0012110939882546033,1.3421772800000001e-16,1.9155386872733293,38.94924696670958,3765.0218973431524,0.01605883924649487,0.07115097028284849
37.04847742364555,3530.056440806358,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10365871642804976,0.12604351541483616,0.21331896865081532,1.9031567388086688,7.846992981084534e+23,2.1427522167014835e+23,1.0254802213981945e+21,2.904996672415662e+17,-0.09084456706143879,1.687538997430238e-14,0,0.9988080960130548,1e+24,8192,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7846992981084534,0.21427522167014837,0.0010254802213981945,1.3421772800000001e-16,1.919503795573991,37.004345501425576,3537.8944784229056,0.016347056765322332,0.07117751411294981
37.08836600814545,3522.9949857232978,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10362079966481416,0.12611417656669718,0.21334937758134523,1.9031871477391988,7.839727648522009e+23,2.14076829655641e+23,1.9504054921580537e+21,5.5362142156373824e+17,-0.09064820875868282,1.7630341631047486e-13,0,0.9977320159831389,1e+24,8192,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7839727648522009,0.214076829655641,0.0019504054921580538,0.0,1.919503795573991,37.004345501425576,3537.8944784229056,0.016316647834792253,0.07104510911105712
37.05333491615213,3529.1953584299904,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.10365409613254518,0.12605212223181161,0.21332267083795495,1.9031604409958085,7.84610745602616e+23,2.1425104093255434e+23,1.1382134648295571e+21,3.225135899917727e+17,-0.09091631119849336,1.9984014443252818e-14,0,0.9986769928089587,1e+24,8192,logarithmic,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7846107456026161,0.21425104093255434,0.0011382134648295571,0.0,1.919503795573991,37.004345501425576,3537.8944784229056,0.01634335457818259,0.07116139424004775
29.59529228382431,2689.4881506781653,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.11188468245571791,0.13601260862753875,0.23021628497445984,1.9200540551323133,4.775771274792145e+23,5.216415771079634e+23,7.812954128221424e+20,2.904996672415662e+17,-0.09810964601205861,7.993605777301127e-15,0,0.9990920201839315,1e+24,32768,exponential,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4775771274792145,0.5216415771079634,0.0007812954128221423,0.0,1.937705300087363,29.56843255167263,2694.036098659802,0.01765124495504966,0.07121241317920689
29.61958158659991,2685.3855885530224,0.1865461521936312,0.09199603420561615,0.6768574550479167,0.5611627867660474,0.1865461521936312,1.0,0.1118534802979522,0.13607073592646346,0.23024128970905355,1.920079059866907,4.772399851897552e+23,5.2127332782326324e+23,1.4866869869815003e+21,5.5362142156373824e+17,-0.09794807874150394,6.039613253960852e-14,0,0.9982716417029769,1e+24,32768,power,p0,1.0,0.2,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4772399851897552,0.5212733278232633,0.0014866869869815003,0.0,1.937705300087363,29.56843255167263,2694.036098659802,0.01762624022045589,0.07111153375138984
