directory,valid_files,invalid_files,chosen_file,status
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3/results_2025-02-13T18-27-04.338360.json,usable
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lil-R_PRYMMAL-ECE-1B-SLERP-V1/results_2025-02-13T18-27-04.338360.json,usable
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lil-R_PRYMMAL-ECE-7B-SLERP-V8/results_2025-02-13T18-27-04.338360.json,usable
LilRg_10PRYMMAL-3B-slerp,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_10PRYMMAL-3B-slerp/results_2025-02-13T18-27-04.338360.json,usable
LilRg_ECE-1B-merge-PRYMMAL,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_ECE-1B-merge-PRYMMAL/results_2025-02-13T18-27-04.338360.json,usable
LilRg_ECE_Finetunning,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_ECE_Finetunning/results_2025-02-13T18-27-04.338360.json,usable
LilRg_PRYMMAL-6B-slerp,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-6B-slerp/results_2025-02-13T18-27-04.338360.json,usable
LilRg_PRYMMAL-ECE-7B-SLERP-V3,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V3/results_2025-02-13T18-27-04.338360.json,usable
LilRg_PRYMMAL-ECE-7B-SLERP-V4,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V4/results_2025-02-13T18-27-04.338360.json,usable
LilRg_PRYMMAL-ECE-7B-SLERP-V5,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V5/results_2025-02-13T18-27-04.338360.json,usable
LilRg_PRYMMAL-ECE-7B-SLERP-V6,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V6/results_2025-02-13T18-27-04.338360.json,usable
LilRg_PRYMMAL-ECE-7B-SLERP-V7,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-ECE-7B-SLERP-V7/results_2025-02-13T18-27-04.338360.json,usable
LilRg_PRYMMAL-slerp-Merge,1,0,real_attachments/C_efficiency_evolution/detailed_results/LilRg_PRYMMAL-slerp-Merge/results_2025-02-13T18-27-04.338360.json,usable
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,1,0,real_attachments/C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged/results_2025-02-13T18-27-04.338360.json,usable
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,1,0,real_attachments/C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged/results_2025-02-13T18-27-04.338360.json,usable
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,1,0,real_attachments/C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged/results_2024-09-03T08-41-46.953089.json,usable
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,1,0,real_attachments/C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged/results_2025-02-13T18-27-04.338360.json,usable
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,1,0,real_attachments/C_efficiency_evolution/detailed_results/LimYeri_CodeMind-Llama3.1-8B-unsloth-merged/results_2025-02-13T18-27-04.338360.json,usable
Locutusque_CollectiveLM-Falcon-3-7B,1,0,real_attachments/C_efficiency_evolution/detailed_results/Locutusque_CollectiveLM-Falcon-3-7B/results_2025-02-13T18-27-04.338360.json,usable
Locutusque_Hercules-6.0-Llama-3.1-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/Locutusque_Hercules-6.0-Llama-3.1-8B/results_2024-09-26T10-11-45.568903.json,usable
Locutusque_Hercules-6.1-Llama-3.1-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/Locutusque_Hercules-6.1-Llama-3.1-8B/results_2025-02-13T18-27-04.338360.json,usable
Locutusque_Llama-3-NeuralHercules-5.0-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/Locutusque_Llama-3-NeuralHercules-5.0-8B/results_2024-08-13T01-27-58.645604.json,usable
Locutusque_Llama-3-Yggdrasil-2.0-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/Locutusque_Llama-3-Yggdrasil-2.0-8B/results_2024-08-13T01-24-48.518321.json,usable
Locutusque_TinyMistral-248M-v2.5,1,0,real_attachments/C_efficiency_evolution/detailed_results/Locutusque_TinyMistral-248M-v2.5/results_2024-09-16T04-23-52.850271.json,usable
Luni_StarDust-12b-v1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Luni_StarDust-12b-v1/results_2025-02-13T18-27-04.338360.json,usable
Luni_StarDust-12b-v2,1,0,real_attachments/C_efficiency_evolution/detailed_results/Luni_StarDust-12b-v2/results_2025-02-13T18-27-04.338360.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3/results_2025-02-24T23-30-56.918941.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5/results_2025-02-25T00-00-30.869764.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6/results_2025-02-26T07-03-41.908628.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase/results_2025-02-28T21-38-57.260500.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8/results_2025-02-28T15-01-10.974713.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5/results_2025-02-28T23-25-38.441600.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6/results_2025-03-01T02-45-12.512000.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7/results_2025-03-01T08-45-31.657703.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9/results_2025-03-06T11-00-17.588392.json,usable
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock/results_2025-03-07T07-26-34.728949.json,usable
Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3/results_2025-02-13T18-27-04.338360.json,usable
Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04/results_2024-09-26T03-14-13.908783.json,usable
Lyte_Llama-3.2-3B-Overthinker,1,0,real_attachments/C_efficiency_evolution/detailed_results/Lyte_Llama-3.2-3B-Overthinker/results_2024-10-18T15-15-40.654668.json,usable
M4-ai_TinyMistral-248M-v3,1,0,real_attachments/C_efficiency_evolution/detailed_results/M4-ai_TinyMistral-248M-v3/results_2024-10-18T08-51-04.559101.json,usable
MEscriva_ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,1,0,real_attachments/C_efficiency_evolution/detailed_results/MEscriva_ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis/results_2025-02-13T18-27-04.338360.json,usable
MLP-KTLim_llama-3-Korean-Bllossom-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/MLP-KTLim_llama-3-Korean-Bllossom-8B/results_2025-02-13T18-27-04.338360.json,usable
MTSAIR_Cotype-Nano,1,0,real_attachments/C_efficiency_evolution/detailed_results/MTSAIR_Cotype-Nano/results_2025-02-13T18-27-04.338360.json,usable
MTSAIR_MultiVerse_70B,1,0,real_attachments/C_efficiency_evolution/detailed_results/MTSAIR_MultiVerse_70B/results_2025-02-13T18-27-04.338360.json,usable
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1/results_2024-09-18T06-08-40.741828.json,usable
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3/results_2024-08-13T01-20-48.160312.json,usable
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-v0.1/results_2025-02-13T18-27-04.338360.json,usable
Magpie-Align_Llama-3-8B-Magpie-Align-v0.3,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3-8B-Magpie-Align-v0.3/results_2025-02-13T18-27-04.338360.json,usable
Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1/results_2025-02-13T18-27-04.338360.json,usable
Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1/results_2024-09-18T06-41-31.872133.json,usable
Magpie-Align_MagpieLM-8B-Chat-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_MagpieLM-8B-Chat-v0.1/results_2025-02-13T18-27-04.338360.json,usable
Magpie-Align_MagpieLM-8B-SFT-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/Magpie-Align_MagpieLM-8B-SFT-v0.1/results_2025-02-13T18-27-04.338360.json,usable
ManoloPueblo_ContentCuisine_1-7B-slerp,1,0,real_attachments/C_efficiency_evolution/detailed_results/ManoloPueblo_ContentCuisine_1-7B-slerp/results_2025-02-13T18-27-04.338360.json,usable
ManoloPueblo_LLM_MERGE_CC2,1,0,real_attachments/C_efficiency_evolution/detailed_results/ManoloPueblo_LLM_MERGE_CC2/results_2025-02-13T18-27-04.338360.json,usable
ManoloPueblo_LLM_MERGE_CC3,1,0,real_attachments/C_efficiency_evolution/detailed_results/ManoloPueblo_LLM_MERGE_CC3/results_2025-02-13T18-27-04.338360.json,usable
MarinaraSpaghetti_NemoReRemix-12B,1,0,real_attachments/C_efficiency_evolution/detailed_results/MarinaraSpaghetti_NemoReRemix-12B/results_2025-02-13T18-27-04.338360.json,usable
MarinaraSpaghetti_Nemomix-v4.0-12B,1,0,real_attachments/C_efficiency_evolution/detailed_results/MarinaraSpaghetti_Nemomix-v4.0-12B/results_2025-02-13T18-27-04.338360.json,usable
Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,usable
Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,usable
Marsouuu_MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial/results_2024-10-04T02-05-16.789490.json,usable
Marsouuu_general3B-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_general3B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,usable
Marsouuu_general3Bv2-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_general3Bv2-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,usable
Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,usable
Marsouuu_lareneg3B-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_lareneg3B-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,usable
Marsouuu_lareneg3Bv2-ECE-PRYMMAL-Martial,1,0,real_attachments/C_efficiency_evolution/detailed_results/Marsouuu_lareneg3Bv2-ECE-PRYMMAL-Martial/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_Calme-4x7B-MoE-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Calme-4x7B-MoE-v0.1/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_Calme-4x7B-MoE-v0.2,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Calme-4x7B-MoE-v0.2/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_Llama-3-70B-Instruct-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-70B-Instruct-v0.1/results_2024-10-05T14-21-45.746802.json,usable
MaziyarPanahi_Llama-3-8B-Instruct-v0.10,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-8B-Instruct-v0.10/results_2024-07-18T10-57-13.925740.json,usable
MaziyarPanahi_Llama-3-8B-Instruct-v0.8,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-8B-Instruct-v0.8/results_2024-07-04T03-47-33.210245.json,usable
MaziyarPanahi_Llama-3-8B-Instruct-v0.9,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Llama-3-8B-Instruct-v0.9/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_Qwen1.5-MoE-A2.7B-Wikihow,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Qwen1.5-MoE-A2.7B-Wikihow/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_Qwen2-7B-Instruct-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Qwen2-7B-Instruct-v0.1/results_2024-07-29T18-41-30.681992.json,usable
MaziyarPanahi_Qwen2-7B-Instruct-v0.8,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_Qwen2-7B-Instruct-v0.8/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.1-llama3.1-70b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-llama3.1-70b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.1-phi3-4b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-phi3-4b/results_2024-07-18T11-08-51.380541.json,usable
MaziyarPanahi_calme-2.1-phi3.5-4b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-phi3.5-4b/results_2024-09-03T09-41-32.172139.json,usable
MaziyarPanahi_calme-2.1-qwen2-72b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-qwen2-72b/results_2024-07-18T06-00-38.574165.json,usable
MaziyarPanahi_calme-2.1-qwen2-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-qwen2-7b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.1-qwen2.5-72b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-qwen2.5-72b/results_2024-10-05T22-25-27.320099.json,usable
MaziyarPanahi_calme-2.1-rys-78b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.1-rys-78b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.2-llama3-70b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-llama3-70b/results_2024-07-17T08-13-13.687245.json,usable
MaziyarPanahi_calme-2.2-llama3.1-70b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-llama3.1-70b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.2-phi3-4b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-phi3-4b/results_2024-07-18T09-39-19.713557.json,usable
MaziyarPanahi_calme-2.2-qwen2-72b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-qwen2-72b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.2-qwen2-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-qwen2-7b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.2-qwen2.5-72b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-qwen2.5-72b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.2-rys-78b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.2-rys-78b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.3-llama3-70b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-llama3-70b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.3-llama3.1-70b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-llama3.1-70b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.3-phi3-4b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-phi3-4b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.3-qwen2-72b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-qwen2-72b/results_2024-09-28T03-12-45.476266.json,usable
MaziyarPanahi_calme-2.3-qwen2-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-qwen2-7b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.3-rys-78b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.3-rys-78b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.4-llama3-70b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.4-llama3-70b/results_2024-07-18T09-03-39.762026.json,usable
MaziyarPanahi_calme-2.4-qwen2-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.4-qwen2-7b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.4-rys-78b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.4-rys-78b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.5-qwen2-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.5-qwen2-7b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.6-qwen2-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.6-qwen2-7b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-2.7-qwen2-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-2.7-qwen2-7b/results_2024-09-19T06-16-21.919709.json,usable
MaziyarPanahi_calme-3.1-baguette-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-baguette-3b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-3.1-instruct-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-instruct-3b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-3.1-instruct-78b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-instruct-78b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-3.1-llamaloi-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.1-llamaloi-3b/results_2024-11-10T07-21-06.518071.json,usable
MaziyarPanahi_calme-3.2-baguette-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.2-baguette-3b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-3.2-instruct-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.2-instruct-3b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-3.2-instruct-78b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.2-instruct-78b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-3.3-baguette-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.3-baguette-3b/results_2025-02-13T18-27-04.338360.json,usable
MaziyarPanahi_calme-3.3-instruct-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/MaziyarPanahi_calme-3.3-instruct-3b/results_2025-02-13T18-27-04.338360.json,usable
Minami-su_Amara-o1-7B-Qwen,1,0,real_attachments/C_efficiency_evolution/detailed_results/Minami-su_Amara-o1-7B-Qwen/results_2025-02-13T18-27-04.338360.json,usable
Minami-su_Amara-o2-7B-Qwen,1,0,real_attachments/C_efficiency_evolution/detailed_results/Minami-su_Amara-o2-7B-Qwen/results_2025-02-13T18-27-04.338360.json,usable
Minami-su_test-7B-00,1,0,real_attachments/C_efficiency_evolution/detailed_results/Minami-su_test-7B-00/results_2025-02-13T18-27-04.338360.json,usable
Minami-su_test-7B-01,1,0,real_attachments/C_efficiency_evolution/detailed_results/Minami-su_test-7B-01/results_2025-02-13T18-27-04.338360.json,usable
Minami-su_test-v2-7B-00,1,0,real_attachments/C_efficiency_evolution/detailed_results/Minami-su_test-v2-7B-00/results_2025-02-13T18-27-04.338360.json,usable
ModelCloud_Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,1,0,real_attachments/C_efficiency_evolution/detailed_results/ModelCloud_Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1/results_2025-01-10T11-16-08.038199.json,usable
ModelSpace_GemmaX2-28-9B-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/ModelSpace_GemmaX2-28-9B-v0.1/results_2025-02-24T20-52-51.514794.json,usable
NAPS-ai_naps-gemma-2-27b-v0.1.0,1,0,real_attachments/C_efficiency_evolution/detailed_results/NAPS-ai_naps-gemma-2-27b-v0.1.0/results_2024-11-11T10-10-02.008201.json,usable
NAPS-ai_naps-llama-3_1-instruct-v0.5.0,1,0,real_attachments/C_efficiency_evolution/detailed_results/NAPS-ai_naps-llama-3_1-instruct-v0.5.0/results_2024-09-30T03-13-20.847203.json,usable
NCSOFT_Llama-VARCO-8B-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/NCSOFT_Llama-VARCO-8B-Instruct/results_2024-12-21T17-40-41.330448.json,usable
Naveenpoliasetty_llama3-8B-V2,1,0,real_attachments/C_efficiency_evolution/detailed_results/Naveenpoliasetty_llama3-8B-V2/results_2024-07-25T01-07-18.059419.json,usable
NbAiLab_nb-llama-3.1-8B-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/NbAiLab_nb-llama-3.1-8B-Instruct/results_2024-12-11T04-48-05.360067.json,usable
Nekochu_Llama-3.1-8B-German-ORPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nekochu_Llama-3.1-8B-German-ORPO/results_2024-09-24T17-07-03.925941.json,usable
Nexesenex_Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0/results_2025-02-27T15-36-48.522598.json,usable
Nexesenex_Llama_3.1_8b_DobHerWild_R1_v1.1R,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_DobHerWild_R1_v1.1R/results_2025-02-27T18-15-40.531386.json,usable
Nexesenex_Llama_3.1_8b_DoberWild_v2.02,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_DoberWild_v2.02/results_2025-02-28T10-15-57.545121.json,usable
Nexesenex_Llama_3.1_8b_DodoWild_v2.01,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_DodoWild_v2.01/results_2025-02-28T00-40-44.676114.json,usable
Nexesenex_Llama_3.1_8b_DodoWild_v2.02,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_DodoWild_v2.02/results_2025-02-28T10-12-03.740197.json,usable
Nexesenex_Llama_3.1_8b_DodoWild_v2.03,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_DodoWild_v2.03/results_2025-02-28T11-23-06.488083.json,usable
Nexesenex_Llama_3.1_8b_Dolermed_R1_V1.01,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_Dolermed_R1_V1.01/results_2025-02-28T10-08-59.607397.json,usable
Nexesenex_Llama_3.1_8b_Dolermed_V1.01,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_Dolermed_V1.01/results_2025-02-28T01-33-57.969777.json,usable
Nexesenex_Llama_3.1_8b_Dolerstormed_V1.04,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_Dolerstormed_V1.04/results_2025-03-01T05-53-20.770746.json,usable
Nexesenex_Llama_3.1_8b_Hermedive_R1_V1.01,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_Hermedive_R1_V1.01/results_2025-02-28T01-44-22.380618.json,usable
Nexesenex_Llama_3.1_8b_Mediver_V1.01,1,0,real_attachments/C_efficiency_evolution/detailed_results/Nexesenex_Llama_3.1_8b_Mediver_V1.01/results_2025-02-27T22-32-16.425943.json,usable
